date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,candidate_id
2022-01-19,I007,QQQ,7,insurance,CLOSE,put,1,378.0,2022-04-14,1,366.48,24.667706288989763,24.05101363176502,25.284398946214505,24.05101363176502,0.2540090260091512,-0.5774484000911311,2405.101363176502,-62.31926572247426,62.31926572247426,INSURANCE_PARTIAL_MONETIZATION,I007
2022-04-04,I007,QQQ,7,insurance,CLOSE,put,1,378.0,2022-04-14,1,369.3,12.146086189531871,11.842434034793575,12.449738344270168,11.842434034793575,0.2818522533714421,-0.682673409230378,1184.2434034793575,-31.01521547382964,31.01521547382964,INSURANCE_DTE_ROLL,I007
2023-03-14,I007,QQQ,8,insurance,OPEN,put,1,279.0,2023-06-16,2,297.37,10.494747266604719,10.232378584939601,10.757115948269837,10.757115948269837,0.33373280734977273,-0.2994736488384762,-2151.4231896539673,-53.77373633302352,53.77373633302352,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I007
2023-06-06,I007,QQQ,8,insurance,CLOSE,put,1,279.0,2023-06-16,2,354.84,2.4647781870064564e-09,0.0,0.010000002464778187,0.0,0.24483834967872842,-1.0725012705284535e-09,0.0,-1.3000004929556375,1.3000004929556375,INSURANCE_DTE_ROLL,I007
2024-08-06,I007,QQQ,9,insurance,OPEN,put,1,421.0,2024-11-15,2,439.53,11.259060058665,10.977583557198376,11.540536560131624,11.540536560131624,0.2357567217114418,-0.3030714884802643,-2308.107312026325,-57.595300293324854,57.595300293324854,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I007
2024-08-09,I007,QQQ,9,insurance,CLOSE,put,1,421.0,2024-11-15,1,450.41,8.395044396052555,8.18516828615124,8.604920505953869,8.18516828615124,0.23971863110964145,-0.2392871911761017,818.516828615124,-21.63761099013142,21.63761099013142,INSURANCE_PARTIAL_MONETIZATION,I007
2024-11-05,I007,QQQ,9,insurance,CLOSE,put,1,421.0,2024-11-15,1,492.21,0.0013456099560385792,0.0,0.01134560995603858,0.0,0.2738274821722435,-0.00023705922939876937,0.0,-0.784560995603858,0.784560995603858,INSURANCE_DTE_ROLL,I007
2024-12-24,I007,QQQ,10,insurance,OPEN,put,1,511.0,2025-03-21,1,529.96,10.041538965736123,9.79050049159272,10.292577439879526,10.292577439879526,0.1945221638009842,-0.299021804056651,-1029.2577439879526,-25.753847414340306,25.753847414340306,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I007
2025-03-11,I007,QQQ,10,insurance,CLOSE,put,1,511.0,2025-03-21,1,471.6,39.333077170669185,38.349750241402454,40.316404099935916,38.349750241402454,0.287,-0.9497366014977068,3834.9750241402453,-98.98269292667311,98.98269292667311,INSURANCE_DTE_ROLL,I007
2025-03-19,I007,QQQ,11,insurance,OPEN,put,1,459.0,2025-06-20,2,480.89,11.519773819913382,11.231779474415548,11.807768165411217,11.807768165411217,0.2363295074380941,-0.29752381523477994,-2361.5536330822433,-58.89886909956684,58.89886909956684,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I007
2025-04-04,I007,QQQ,11,insurance,CLOSE,put,1,459.0,2025-06-20,1,422.67,42.86035326673874,41.788844435070274,43.93186209840721,41.788844435070274,0.28415192153667906,-0.69334908374518,4178.884443507028,-107.80088316684672,107.80088316684672,INSURANCE_PARTIAL_MONETIZATION,I007
2025-06-10,I007,QQQ,11,insurance,CLOSE,put,1,459.0,2025-06-20,1,534.21,0.0002754713580232111,0.0,0.010275471358023211,0.0,0.24005607345425958,-5.54327431177182e-05,0.0,-0.6775471358023212,0.6775471358023212,INSURANCE_DTE_ROLL,I007
2025-08-18,I007,QQQ,12,insurance,OPEN,put,1,553.0,2025-11-21,1,577.11,12.747639419069941,12.428948433593192,13.06633040454669,13.06633040454669,0.21679713876408793,-0.29738843739328524,-1306.633040454669,-32.51909854767492,32.51909854767492,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I007
2025-11-11,I007,QQQ,12,insurance,CLOSE,put,1,553.0,2025-11-21,1,621.57,0.027632268838175822,0.01763226883817582,0.037632268838175824,0.01763226883817582,0.26421343935518127,-0.003297587657223589,1.763226883817582,-1.6500000000000004,1.6500000000000004,INSURANCE_DTE_ROLL,I007
2026-04-01,I007,QQQ,13,insurance,OPEN,put,1,557.0,2026-06-18,2,584.31,14.029208903484886,13.678478680897763,14.379939126072008,14.379939126072008,0.2555187907236643,-0.30034237288455196,-2875.9878252144017,-71.4460445174245,71.4460445174245,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I007
2026-06-08,I007,QQQ,13,insurance,CLOSE,put,1,557.0,2026-06-18,2,716.07,0.00010275457649504445,0.0,0.010102754576495045,0.0,0.3615678076165738,-1.1026232287775096e-05,0.0,-1.320550915299009,1.320550915299009,INSURANCE_DTE_ROLL,I007
2017-05-19,I008,QQQ,1,insurance,OPEN,put,1,133.0,2017-08-18,10,137.84,2.0879810391195406,2.035781513141552,2.140180565097529,2.140180565097529,0.15177644089496922,-0.3016831057805613,-2140.1805650975293,-58.6995259779886,58.6995259779886,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2017-08-08,I008,QQQ,1,insurance,CLOSE,put,1,133.0,2017-08-18,10,144.31,0.002127147075298319,0.0,0.01212714707529832,0.0,0.1702042997713256,-0.001793989430813744,0.0,-8.62714707529832,8.62714707529832,INSURANCE_DTE_ROLL,I008
2018-01-31,I008,QQQ,2,insurance,OPEN,put,1,163.0,2018-04-20,8,169.4,2.674765938670035,2.607896790203284,2.741635087136786,2.741635087136786,0.17383461876929196,-0.29596172371145835,-2193.3080697094288,-58.69531877340077,58.69531877340077,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2018-02-05,I008,QQQ,2,insurance,CLOSE,put,1,163.0,2018-04-20,2,158.12,9.397601843786404,9.162661797691744,9.632541889881065,9.162661797691744,0.23710109002678986,-0.5856428302593646,1832.5323595383488,-48.28800921893209,48.28800921893209,INSURANCE_PARTIAL_MONETIZATION,I008
2018-02-14,I008,QQQ,2,insurance,CLOSE,put,1,163.0,2018-04-20,2,162.68,5.8765049290137625,5.729592305788419,6.023417552239106,5.729592305788419,0.2132237885831565,-0.4838405166561447,1145.9184611576839,-30.682524645068742,30.682524645068742,INSURANCE_PARTIAL_MONETIZATION,I008
2018-04-10,I008,QQQ,2,insurance,CLOSE,put,1,163.0,2018-04-20,4,161.21,4.066990972409798,3.965316198099553,4.168665746720043,3.965316198099553,0.2912103567628561,-0.5789669577366954,1586.126479239821,-43.26990972409794,43.26990972409794,INSURANCE_DTE_ROLL,I008
2019-03-11,I008,QQQ,3,insurance,OPEN,put,1,167.0,2019-06-21,6,174.73,3.80161816404442,3.7065777099433097,3.8966586181455307,3.8966586181455307,0.2027703413447372,-0.3012417020955963,-2337.9951708873186,-60.9242724606663,60.9242724606663,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2019-05-17,I008,QQQ,3,insurance,CLOSE,put,1,167.0,2019-06-21,3,183.04,0.4486296019172116,0.4374138618692813,0.4598453419651419,0.4374138618692813,0.2178380433884471,-0.07830987218630979,131.22415856078436,-5.3147220143790905,5.3147220143790905,INSURANCE_PARTIAL_MONETIZATION,I008
2019-06-11,I008,QQQ,3,insurance,CLOSE,put,1,167.0,2019-06-21,3,183.4,0.014209946115964156,0.004209946115964156,0.024209946115964158,0.004209946115964156,0.2293217011995638,-0.006248835849766397,1.2629838347892468,-4.95,4.95,INSURANCE_DTE_ROLL,I008
2020-01-27,I008,QQQ,4,insurance,OPEN,put,1,209.0,2020-04-17,6,218.1,4.3369917630117385,4.228566968936445,4.445416557087032,4.445416557087032,0.20533920570742928,-0.30535607977341567,-2667.249934252219,-68.9548764451763,68.9548764451763,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2020-02-27,I008,QQQ,4,insurance,CLOSE,put,1,209.0,2020-04-17,2,205.64,11.950533019745905,11.651769694252257,12.249296345239552,11.651769694252257,0.337393544692248,-0.5229738309069005,2330.3539388504514,-61.05266509872945,61.05266509872945,INSURANCE_PARTIAL_MONETIZATION,I008
2020-03-12,I008,QQQ,4,insurance,CLOSE,put,1,209.0,2020-04-17,1,177.32,35.94335990851144,35.044775910798656,36.84194390622422,35.044775910798656,0.623629526996555,-0.7708051399489486,3504.4775910798658,-90.50839977127839,90.50839977127839,INSURANCE_PARTIAL_MONETIZATION,I008
2020-04-07,I008,QQQ,4,insurance,CLOSE,put,1,209.0,2020-04-17,3,196.4,18.665207734630457,18.198577541264694,19.13183792799622,18.198577541264694,0.8404344850634161,-0.6474227795596481,5459.573262379408,-141.93905800972885,141.93905800972885,INSURANCE_DTE_ROLL,I008
2021-02-03,I008,QQQ,5,insurance,OPEN,put,1,301.0,2021-05-21,2,326.38,13.169445672285377,12.840209530478242,13.498681814092512,13.498681814092512,0.34884076649945167,-0.30250086904139073,-2699.7363628185026,-67.14722836142695,67.14722836142695,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2021-05-11,I008,QQQ,5,insurance,CLOSE,put,1,301.0,2021-05-21,2,325.31,0.4577566118925951,0.4463126965952802,0.46920052718990995,0.4463126965952802,0.30982913221235137,-0.06209580515826661,89.26253931905605,-3.5887830594629735,3.5887830594629735,INSURANCE_DTE_ROLL,I008
2021-05-20,I008,QQQ,6,insurance,OPEN,put,1,307.0,2021-08-20,1,328.83,10.66827528282596,10.40156840075531,10.934982164896608,10.934982164896608,0.30733374450630513,-0.30331004712728005,-1093.4982164896608,-27.320688207064862,27.320688207064862,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2021-08-10,I008,QQQ,6,insurance,CLOSE,put,1,307.0,2021-08-20,1,366.84,3.406239528870852e-05,0.0,0.010034062395288708,0.0,0.2536666666666666,-1.0241365394272213e-05,0.0,-0.6534062395288709,0.6534062395288709,INSURANCE_DTE_ROLL,I008
2022-01-03,I008,QQQ,7,insurance,OPEN,put,1,378.0,2022-04-14,3,401.68,10.740959850323563,10.472435854065473,11.009483846581652,11.009483846581652,0.2484262223611498,-0.30026542349623025,-3302.8451539744956,-82.50719887742683,82.50719887742683,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2022-01-19,I008,QQQ,7,insurance,CLOSE,put,1,378.0,2022-04-14,1,366.48,24.667706288989763,24.05101363176502,25.284398946214505,24.05101363176502,0.2540090260091512,-0.5774484000911311,2405.101363176502,-62.31926572247426,62.31926572247426,INSURANCE_PARTIAL_MONETIZATION,I008
2022-04-04,I008,QQQ,7,insurance,CLOSE,put,1,378.0,2022-04-14,2,369.3,12.146086189531871,11.842434034793575,12.449738344270168,11.842434034793575,0.2818522533714421,-0.682673409230378,2368.486806958715,-62.03043094765928,62.03043094765928,INSURANCE_DTE_ROLL,I008
2023-03-14,I008,QQQ,8,insurance,OPEN,put,1,279.0,2023-06-16,3,297.37,10.494747266604719,10.232378584939601,10.757115948269837,10.757115948269837,0.33373280734977273,-0.2994736488384762,-3227.1347844809507,-80.6606044995353,80.6606044995353,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2023-06-06,I008,QQQ,8,insurance,CLOSE,put,1,279.0,2023-06-16,3,354.84,2.4647781870064564e-09,0.0,0.010000002464778187,0.0,0.24483834967872842,-1.0725012705284535e-09,0.0,-1.9500007394334562,1.9500007394334562,INSURANCE_DTE_ROLL,I008
2024-08-06,I008,QQQ,9,insurance,OPEN,put,1,421.0,2024-11-15,3,439.53,11.259060058665,10.977583557198376,11.540536560131624,11.540536560131624,0.2357567217114418,-0.3030714884802643,-3462.1609680394877,-86.39295043998729,86.39295043998729,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2024-08-09,I008,QQQ,9,insurance,CLOSE,put,1,421.0,2024-11-15,1,450.41,8.395044396052555,8.18516828615124,8.604920505953869,8.18516828615124,0.23971863110964145,-0.2392871911761017,818.516828615124,-21.63761099013142,21.63761099013142,INSURANCE_PARTIAL_MONETIZATION,I008
2024-11-05,I008,QQQ,9,insurance,CLOSE,put,1,421.0,2024-11-15,2,492.21,0.0013456099560385792,0.0,0.01134560995603858,0.0,0.2738274821722435,-0.00023705922939876937,0.0,-1.569121991207716,1.569121991207716,INSURANCE_DTE_ROLL,I008
2025-01-02,I008,QQQ,10,insurance,OPEN,put,1,492.0,2025-03-21,4,510.23,9.697970733816902,9.45552146547148,9.940420002162325,9.940420002162325,0.20396276133549482,-0.3013751441573346,-3976.16800086493,-99.57970733816916,99.57970733816916,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2025-03-10,I008,QQQ,10,insurance,CLOSE,put,1,492.0,2025-03-21,1,472.73,21.739615012865215,21.196124637543583,22.283105388186847,21.196124637543583,0.2884,-0.7733815749073462,2119.6124637543585,-54.99903753216318,54.99903753216318,INSURANCE_PARTIAL_MONETIZATION,I008
2025-03-11,I008,QQQ,10,insurance,CLOSE,put,1,492.0,2025-03-21,3,471.6,22.320070331012573,21.76206857273726,22.878072089287887,21.76206857273726,0.287,-0.8011462935609331,6528.620571821177,-169.3505274825941,169.3505274825941,INSURANCE_DTE_ROLL,I008
2026-04-01,I008,QQQ,11,insurance,OPEN,put,1,557.0,2026-06-18,3,584.31,14.029208903484886,13.678478680897763,14.379939126072008,14.379939126072008,0.2555187907236643,-0.30034237288455196,-4313.981737821603,-107.16906677613675,107.16906677613675,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I008
2026-06-08,I008,QQQ,11,insurance,CLOSE,put,1,557.0,2026-06-18,3,716.07,0.00010275457649504445,0.0,0.010102754576495045,0.0,0.3615678076165738,-1.1026232287775096e-05,0.0,-1.9808263729485136,1.9808263729485136,INSURANCE_DTE_ROLL,I008
2017-05-19,I009,QQQ,1,insurance,OPEN,put,1,133.0,2017-08-18,13,137.84,2.0879810391195406,2.035781513141552,2.140180565097529,2.140180565097529,0.15177644089496922,-0.3016831057805613,-2782.234734626788,-76.30938377138519,76.30938377138519,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2017-08-08,I009,QQQ,1,insurance,CLOSE,put,1,133.0,2017-08-18,13,144.31,0.002127147075298319,0.0,0.01212714707529832,0.0,0.1702042997713256,-0.001793989430813744,0.0,-11.215291197887815,11.215291197887815,INSURANCE_DTE_ROLL,I009
2017-08-16,I009,QQQ,2,insurance,OPEN,put,1,139.0,2017-11-17,2,144.28,2.150176551431919,2.0964221376461207,2.203930965217717,2.203930965217717,0.1510150406770301,-0.29674572233346774,-440.7861930435434,-12.05088275715963,12.05088275715963,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2017-11-07,I009,QQQ,2,insurance,CLOSE,put,1,139.0,2017-11-17,2,153.88,6.561134846499311e-05,0.0,0.010065611348464993,0.0,0.16168079022615023,-6.7546449061479e-05,0.0,-1.3131222696929987,1.3131222696929987,INSURANCE_DTE_ROLL,I009
2018-01-31,I009,QQQ,3,insurance,OPEN,put,1,163.0,2018-04-20,11,169.4,2.674765938670035,2.607896790203284,2.741635087136786,2.741635087136786,0.17383461876929196,-0.29596172371145835,-3015.7985958504646,-80.70606331342606,80.70606331342606,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2018-02-05,I009,QQQ,3,insurance,CLOSE,put,1,163.0,2018-04-20,3,158.12,9.397601843786404,9.162661797691744,9.632541889881065,9.162661797691744,0.23710109002678986,-0.5856428302593646,2748.7985393075232,-72.43201382839814,72.43201382839814,INSURANCE_PARTIAL_MONETIZATION,I009
2018-02-14,I009,QQQ,3,insurance,CLOSE,put,1,163.0,2018-04-20,2,162.68,5.8765049290137625,5.729592305788419,6.023417552239106,5.729592305788419,0.2132237885831565,-0.4838405166561447,1145.9184611576839,-30.682524645068742,30.682524645068742,INSURANCE_PARTIAL_MONETIZATION,I009
2018-04-10,I009,QQQ,3,insurance,CLOSE,put,1,163.0,2018-04-20,6,161.21,4.066990972409798,3.965316198099553,4.168665746720043,3.965316198099553,0.2912103567628561,-0.5789669577366954,2379.1897188597313,-64.90486458614691,64.90486458614691,INSURANCE_DTE_ROLL,I009
2018-06-27,I009,QQQ,4,insurance,OPEN,put,1,163.0,2018-09-21,1,169.73,3.4029448926184216,3.317871270302961,3.488018514933882,3.488018514933882,0.19790218029349876,-0.30878808476369024,-348.8018514933882,-9.157362231546045,9.157362231546045,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2018-09-11,I009,QQQ,4,insurance,CLOSE,put,1,163.0,2018-09-21,1,183.12,0.0005200816550820497,0.0,0.01052008165508205,0.0,0.20768561598951504,-0.0003195877675747434,0.0,-0.702008165508205,0.702008165508205,INSURANCE_DTE_ROLL,I009
2019-03-11,I009,QQQ,5,insurance,OPEN,put,1,167.0,2019-06-21,9,174.73,3.80161816404442,3.7065777099433097,3.8966586181455307,3.8966586181455307,0.2027703413447372,-0.3012417020955963,-3506.9927563309775,-91.38640869099945,91.38640869099945,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2019-05-17,I009,QQQ,5,insurance,CLOSE,put,1,167.0,2019-06-21,4,183.04,0.4486296019172116,0.4374138618692813,0.4598453419651419,0.4374138618692813,0.2178380433884471,-0.07830987218630979,174.9655447477125,-7.086296019172121,7.086296019172121,INSURANCE_PARTIAL_MONETIZATION,I009
2019-06-11,I009,QQQ,5,insurance,CLOSE,put,1,167.0,2019-06-21,5,183.4,0.014209946115964156,0.004209946115964156,0.024209946115964158,0.004209946115964156,0.2293217011995638,-0.006248835849766397,2.104973057982078,-8.25,8.25,INSURANCE_DTE_ROLL,I009
2019-10-24,I009,QQQ,6,insurance,OPEN,put,1,185.0,2020-01-17,1,194.09,3.7561051888014205,3.662202559081385,3.850007818521456,3.850007818521456,0.2077988527804331,-0.2912002169956936,-385.0007818521456,-10.04026297200356,10.04026297200356,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2020-01-07,I009,QQQ,6,insurance,CLOSE,put,1,185.0,2020-01-17,1,215.53,6.2502572737188926e-06,0.0,0.01000625025727372,0.0,0.2079396719714193,-4.065725727652143e-06,0.0,-0.6506250257273719,0.6506250257273719,INSURANCE_DTE_ROLL,I009
2020-01-27,I009,QQQ,7,insurance,OPEN,put,1,209.0,2020-04-17,9,218.1,4.3369917630117385,4.228566968936445,4.445416557087032,4.445416557087032,0.20533920570742928,-0.30535607977341567,-4000.874901378329,-103.43231466776443,103.43231466776443,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2020-02-27,I009,QQQ,7,insurance,CLOSE,put,1,209.0,2020-04-17,2,205.64,11.950533019745905,11.651769694252257,12.249296345239552,11.651769694252257,0.337393544692248,-0.5229738309069005,2330.3539388504514,-61.05266509872945,61.05266509872945,INSURANCE_PARTIAL_MONETIZATION,I009
2020-03-12,I009,QQQ,7,insurance,CLOSE,put,1,209.0,2020-04-17,2,177.32,35.94335990851144,35.044775910798656,36.84194390622422,35.044775910798656,0.623629526996555,-0.7708051399489486,7008.9551821597315,-181.01679954255678,181.01679954255678,INSURANCE_PARTIAL_MONETIZATION,I009
2020-04-07,I009,QQQ,7,insurance,CLOSE,put,1,209.0,2020-04-17,5,196.4,18.665207734630457,18.198577541264694,19.13183792799622,18.198577541264694,0.8404344850634161,-0.6474227795596481,9099.288770632347,-236.5650966828814,236.5650966828814,INSURANCE_DTE_ROLL,I009
2020-09-11,I009,QQQ,8,insurance,OPEN,put,1,250.0,2020-12-18,1,270.45,10.132468782693579,9.87915706312624,10.385780502260918,10.385780502260918,0.3442506275855132,-0.3001005795898834,-1038.5780502260918,-25.98117195673391,25.98117195673391,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2020-12-08,I009,QQQ,8,insurance,CLOSE,put,1,250.0,2020-12-18,1,308.29,0.00028486767808630353,0.0,0.010284867678086304,0.0,0.3347662266048201,-7.010256939487843e-05,0.0,-0.6784867678086304,0.6784867678086304,INSURANCE_DTE_ROLL,I009
2021-02-03,I009,QQQ,9,insurance,OPEN,put,1,301.0,2021-05-21,4,326.38,13.169445672285377,12.840209530478242,13.498681814092512,13.498681814092512,0.34884076649945167,-0.30250086904139073,-5399.472725637005,-134.2944567228539,134.2944567228539,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2021-05-11,I009,QQQ,9,insurance,CLOSE,put,1,301.0,2021-05-21,4,325.31,0.4577566118925951,0.4463126965952802,0.46920052718990995,0.4463126965952802,0.30982913221235137,-0.06209580515826661,178.5250786381121,-7.177566118925947,7.177566118925947,INSURANCE_DTE_ROLL,I009
2022-01-03,I009,QQQ,10,insurance,OPEN,put,1,378.0,2022-04-14,5,401.68,10.740959850323563,10.472435854065473,11.009483846581652,11.009483846581652,0.2484262223611498,-0.30026542349623025,-5504.741923290826,-137.5119981290447,137.5119981290447,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2022-01-19,I009,QQQ,10,insurance,CLOSE,put,1,378.0,2022-04-14,1,366.48,24.667706288989763,24.05101363176502,25.284398946214505,24.05101363176502,0.2540090260091512,-0.5774484000911311,2405.101363176502,-62.31926572247426,62.31926572247426,INSURANCE_PARTIAL_MONETIZATION,I009
2022-01-27,I009,QQQ,10,insurance,CLOSE,put,1,378.0,2022-04-14,1,341.1,43.176339737553064,42.09693124411424,44.25574823099189,42.09693124411424,0.291770601716441,-0.7585890485857052,4209.693124411424,-108.59084934388267,108.59084934388267,INSURANCE_PARTIAL_MONETIZATION,I009
2022-04-04,I009,QQQ,10,insurance,CLOSE,put,1,378.0,2022-04-14,3,369.3,12.146086189531871,11.842434034793575,12.449738344270168,11.842434034793575,0.2818522533714421,-0.682673409230378,3552.7302104380724,-93.04564642148894,93.04564642148894,INSURANCE_DTE_ROLL,I009
2023-03-14,I009,QQQ,11,insurance,OPEN,put,1,279.0,2023-06-16,4,297.37,10.494747266604719,10.232378584939601,10.757115948269837,10.757115948269837,0.33373280734977273,-0.2994736488384762,-4302.8463793079345,-107.54747266604704,107.54747266604704,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2023-06-06,I009,QQQ,11,insurance,CLOSE,put,1,279.0,2023-06-16,4,354.84,2.4647781870064564e-09,0.0,0.010000002464778187,0.0,0.24483834967872842,-1.0725012705284535e-09,0.0,-2.600000985911275,2.600000985911275,INSURANCE_DTE_ROLL,I009
2023-09-27,I009,QQQ,12,insurance,OPEN,put,1,340.0,2023-12-15,1,355.04,8.428930483259123,8.218207221177645,8.6396537453406,8.6396537453406,0.250864951185901,-0.3006493034320307,-863.9653745340601,-21.722326208147805,21.722326208147805,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2023-12-05,I009,QQQ,12,insurance,CLOSE,put,1,340.0,2023-12-15,1,387.29,0.00010543993134214807,0.0,0.010105439931342148,0.0,0.20101842934235328,-3.5789531144462816e-05,0.0,-0.6605439931342149,0.6605439931342149,INSURANCE_DTE_ROLL,I009
2024-08-06,I009,QQQ,13,insurance,OPEN,put,1,421.0,2024-11-15,5,439.53,11.259060058665,10.977583557198376,11.540536560131624,11.540536560131624,0.2357567217114418,-0.3030714884802643,-5770.268280065812,-143.98825073331216,143.98825073331216,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2024-08-09,I009,QQQ,13,insurance,CLOSE,put,1,421.0,2024-11-15,2,450.41,8.395044396052555,8.18516828615124,8.604920505953869,8.18516828615124,0.23971863110964145,-0.2392871911761017,1637.033657230248,-43.27522198026284,43.27522198026284,INSURANCE_PARTIAL_MONETIZATION,I009
2024-11-05,I009,QQQ,13,insurance,CLOSE,put,1,421.0,2024-11-15,3,492.21,0.0013456099560385792,0.0,0.01134560995603858,0.0,0.2738274821722435,-0.00023705922939876937,0.0,-2.353682986811574,2.353682986811574,INSURANCE_DTE_ROLL,I009
2025-01-02,I009,QQQ,14,insurance,OPEN,put,1,492.0,2025-03-21,6,510.23,9.697970733816902,9.45552146547148,9.940420002162325,9.940420002162325,0.20396276133549482,-0.3013751441573346,-5964.252001297395,-149.36956100725374,149.36956100725374,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2025-03-10,I009,QQQ,14,insurance,CLOSE,put,1,492.0,2025-03-21,2,472.73,21.739615012865215,21.196124637543583,22.283105388186847,21.196124637543583,0.2884,-0.7733815749073462,4239.224927508717,-109.99807506432636,109.99807506432636,INSURANCE_PARTIAL_MONETIZATION,I009
2025-03-11,I009,QQQ,14,insurance,CLOSE,put,1,492.0,2025-03-21,4,471.6,22.320070331012573,21.76206857273726,22.878072089287887,21.76206857273726,0.287,-0.8011462935609331,8704.827429094903,-225.80070331012544,225.80070331012544,INSURANCE_DTE_ROLL,I009
2025-08-08,I009,QQQ,15,insurance,OPEN,put,1,550.0,2025-11-21,1,574.55,13.6189623883634,13.278488328654316,13.959436448072484,13.959436448072484,0.21853141597346054,-0.2993118336565989,-1395.9436448072483,-34.69740597090843,34.69740597090843,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2025-11-11,I009,QQQ,15,insurance,CLOSE,put,1,550.0,2025-11-21,1,621.57,0.019455068393581687,0.009455068393581687,0.02945506839358169,0.009455068393581687,0.2658546865196197,-0.0023733538285869876,0.9455068393581687,-1.65,1.65,INSURANCE_DTE_ROLL,I009
2026-04-01,I009,QQQ,16,insurance,OPEN,put,1,557.0,2026-06-18,5,584.31,14.029208903484886,13.678478680897763,14.379939126072008,14.379939126072008,0.2555187907236643,-0.30034237288455196,-7189.969563036004,-178.61511129356126,178.61511129356126,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I009
2026-06-08,I009,QQQ,16,insurance,CLOSE,put,1,557.0,2026-06-18,5,716.07,0.00010275457649504445,0.0,0.010102754576495045,0.0,0.3615678076165738,-1.1026232287775096e-05,0.0,-3.3013772882475223,3.3013772882475223,INSURANCE_DTE_ROLL,I009
2017-05-19,I010,QQQ,1,insurance,OPEN,put,1,133.0,2017-08-18,13,137.84,2.0879810391195406,2.035781513141552,2.140180565097529,2.140180565097529,0.15177644089496922,-0.3016831057805613,-2782.234734626788,-76.30938377138519,76.30938377138519,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I010
2017-08-08,I010,QQQ,1,insurance,CLOSE,put,1,133.0,2017-08-18,13,144.31,0.002127147075298319,0.0,0.01212714707529832,0.0,0.1702042997713256,-0.001793989430813744,0.0,-11.215291197887815,11.215291197887815,INSURANCE_DTE_ROLL,I010
2017-08-16,I010,QQQ,2,insurance,OPEN,put,1,139.0,2017-11-17,7,144.28,2.150176551431919,2.0964221376461207,2.203930965217717,2.203930965217717,0.1510150406770301,-0.29674572233346774,-1542.751675652402,-42.1780896500587,42.1780896500587,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I010
2017-11-07,I010,QQQ,2,insurance,CLOSE,put,1,139.0,2017-11-17,7,153.88,6.561134846499311e-05,0.0,0.010065611348464993,0.0,0.16168079022615023,-6.7546449061479e-05,0.0,-4.595927943925495,4.595927943925495,INSURANCE_DTE_ROLL,I010
2018-01-31,I010,QQQ,3,insurance,OPEN,put,1,163.0,2018-04-20,11,169.4,2.674765938670035,2.607896790203284,2.741635087136786,2.741635087136786,0.17383461876929196,-0.29596172371145835,-3015.7985958504646,-80.70606331342606,80.70606331342606,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I010
2018-02-05,I010,QQQ,3,insurance,CLOSE,put,1,163.0,2018-04-20,3,158.12,9.397601843786404,9.162661797691744,9.632541889881065,9.162661797691744,0.23710109002678986,-0.5856428302593646,2748.7985393075232,-72.43201382839814,72.43201382839814,INSURANCE_PARTIAL_MONETIZATION,I010
